Id,Label,name,Degree
n51,Darren Hart,Darren Hart,13
n52,Jeanne Morinière,Jeanne Morinière,13
n53,Jeroen Krijgsveld,Jeroen Krijgsveld,13
n54,Jérôme Govin,Jérôme Govin,13
n55,Jonathan Gaucher,Jonathan Gaucher,13
n56,Karin Sadoul,Karin Sadoul,13
n57,Montserrat Soler-López,Montserrat Soler-López,13
n58,Saadi Khochbin,Saadi Khochbin,13
n59,Sandrine Curtet,Sandrine Curtet,13
n60,Sophie Rousseaux,Sophie Rousseaux,13
n61,Chinthalapally Rao,Chinthalapally Rao,1
n62,Alessio Zippo,Alessio Zippo,5
n63,Anna Krepelova,Anna Krepelova,5
n64,Marina Rocchigiani,Marina Rocchigiani,5
n65,Riccardo Serafini,Riccardo Serafini,5
n66,Salvatore Oliviero,Salvatore Oliviero,5
n67,Ming-Ming Zhou,Ming-Ming Zhou,15
n68,Brenda Andrews,Brenda Andrews,10
n69,Corey Nislow,Corey Nislow,10
n70,Daniel Figeys,Daniel Figeys,10
n71,Harm van Bakel,Harm van Bakel,10
n72,Jack Greenblatt,Jack Greenblatt,10
n73,Jean-Philippe Lambert,Jean-Philippe Lambert,10
n74,Jeffrey Fillingham,Jeffrey Fillingham,10
n75,Kyle Tsui,Kyle Tsui,10
n76,Lourdes Peña-Castillo,Lourdes Peña-Castillo,10
n77,Pinay Kainth,Pinay Kainth,10
n78,Carl Wu,Carl Wu,21
n79,Hua Xiao,Hua Xiao,21
n80,Paul Badenhorst,Paul Badenhorst,3
n81,Chong Wu,Chong Wu,5
n82,Jianxin You,Jianxin You,5
n83,Jina Kim,Jina Kim,5
n84,Matthias Ottinger,Matthias Ottinger,10
n85,Peter Howley,Peter Howley,11
n86,Diana Hargreaves,Diana Hargreaves,2
n87,Ruslan Medzhitov,Ruslan Medzhitov,2
n88,Alan Tackett,Alan Tackett,11
n89,Angeline Gradolatto,Angeline Gradolatto,11
n90,Elizabeth Kolar,Elizabeth Kolar,10
n91,Heather Lavender,Heather Lavender,11
n92,John Aitchison,John Aitchison,11
n93,Lauren Blair,Lauren Blair,10
n94,Richard Rogers,Richard Rogers,11
n95,Sean Taverna,Sean Taverna,11
n96,Sherri Smart,Sherri Smart,10
n97,Signe Larson,Signe Larson,10
n98,Gang Zheng,Gang Zheng,6
n99,Gustavo Martinez-Noel,Gustavo Martinez-Noel,6
n100,J Harper,J Harper,6
n101,Jennifer Smith,Jennifer Smith,6
n102,Leon Zheng,Leon Zheng,6
n103,Michal-Ruth Schweiger,Michal-Ruth Schweiger,6
n104,A-K Faure,A-K Faure,16
n105,A-L Vitte,A-L Vitte,16
n106,C Caron,C Caron,16
n107,C Derobertis,C Derobertis,16
n108,C Jimenez,C Jimenez,16
n109,C Ravel,C Ravel,16
n110,H Lejeune,H Lejeune,16
n111,I Aknin-Seifer,I Aknin-Seifer,16
n112,J Gaucher,J Gaucher,16
n113,J Thevenon,J Thevenon,16
n114,J-P Siffroi,J-P Siffroi,16
n115,K Mc Elreavey,K Mc Elreavey,16
n116,R Levy,R Levy,16
n117,S Curtet,S Curtet,16
n118,S Hennebicq,S Hennebicq,16
n119,S Khochbin,S Khochbin,16
n120,David Fenyo,David Fenyo,8
n121,Doeke Hekstra,Doeke Hekstra,8
n122,George Cross,George Cross,8
n123,Joanna Lowell,Joanna Lowell,8
n124,Louise Kemp,Louise Kemp,8
n125,Luisa Figueiredo,Luisa Figueiredo,8
n126,Scott Dewell,Scott Dewell,8
n127,T Siegel,T Siegel,8
n128,Anthony Halperin,Anthony Halperin,7
n129,Aron Gyuris,Aron Gyuris,7
n130,Diana Donovan,Diana Donovan,7
n131,Jan Klysik,Jan Klysik,7
n132,Kimberly Seymour,Kimberly Seymour,7
n133,Lindsay Lovasco,Lindsay Lovasco,7
n134,Nathaniel Smilowitz,Nathaniel Smilowitz,7
n135,Anthony Imbalzano,Anthony Imbalzano,6
n136,B Herring,B Herring,6
n137,Hong Fang,Hong Fang,6
n138,Jennifer Rodenberg,Jennifer Rodenberg,6
n139,Jiliang Zhou,Jiliang Zhou,6
n140,Min Zhang,Min Zhang,6
n141,Doug Chan,Doug Chan,5
n142,Jiemin Wong,Jiemin Wong,5
n143,Jun Qin,Jun Qin,5
n144,Meng Wu,Meng Wu,5
n145,Yi Wang,Yi Wang,5
n146,Abigael Gemo,Abigael Gemo,6
n147,Alexey Revenko,Alexey Revenko,6
n148,Clifford Tepper,Clifford Tepper,6
n149,Hong-Wu Chen,Hong-Wu Chen,6
n150,Hsing-Jien Kung,Hsing-Jien Kung,6
n151,June Zou,June Zou,6
n152,David Greenberg,David Greenberg,4
n153,Debra Wolgemuth,Debra Wolgemuth,4
n154,Duancheng Wen,Duancheng Wen,4
n155,Enyuan Shang,Enyuan Shang,4
n156,Andrzej Jerzmanowski,Andrzej Jerzmanowski,7
n157,Csaba Koncz,Csaba Koncz,7
n158,Daniel Buszewicz,Daniel Buszewicz,7
n159,Joanna Halibart-Puzio,Joanna Halibart-Puzio,7
n160,Katarzyna Brzeska,Katarzyna Brzeska,7
n161,Marta Prymakowska-Bosak,Marta Prymakowska-Bosak,7
n162,Rafal Archacki,Rafal Archacki,7
n163,Daniel Pliquet,Daniel Pliquet,5
n164,James Stewart,James Stewart,5
n165,Ronald Frank,Ronald Frank,5
n166,Thomas Christalla,Thomas Christalla,5
n167,Hui Yang,Hui Yang,6
n168,Liangyu Liu,Liangyu Liu,6
n169,Ming Lei,Ming Lei,6
n170,Xiangyong Liu,Xiangyong Liu,6
n171,Xiaohua Zhang,Xiaohua Zhang,6
n172,Xiaoming Bao,Xiaoming Bao,6
n173,Michael Shogren-Knaak,Michael Shogren-Knaak,1
n174,Amélie Fradet-Turcotte,Amélie Fradet-Turcotte,5
n175,David Gagnon,David Gagnon,5
n176,Hélène Sénéchal,Hélène Sénéchal,5
n177,Jacques Archambault,Jacques Archambault,5
n178,Sabrina Torre,Sabrina Torre,5
n179,Chang Kwon,Chang Kwon,3
n180,Daeyoup Lee,Daeyoup Lee,3
n181,Won-Il Chung,Won-Il Chung,3
n182,Anahí Magdaleno,Anahí Magdaleno,7
n183,Ariel Silber,Ariel Silber,7
n184,Esteban Serra,Esteban Serra,7
n185,Gabriela Villanova,Gabriela Villanova,7
n186,Maria Motta,Maria Motta,7
n187,Pamela Cribb,Pamela Cribb,7
n188,Sergio Schenkman,Sergio Schenkman,7
n189,Bo Xiang,Bo Xiang,14
n190,Cong Peng,Cong Peng,17
n191,Guiyuan Li,Guiyuan Li,32
n192,Houde Zhou,Houde Zhou,14
n193,Huaying Liu,Huaying Liu,22
n194,Jiajin He,Jiajin He,19
n195,Jian Ma,Jian Ma,14
n196,Liming Zhang,Liming Zhang,22
n197,Ming Zhou,Ming Zhou,22
n198,Shufang Li,Shufang Li,14
n199,Shuping Peng,Shuping Peng,14
n200,Xiaoling Li,Xiaoling Li,19
n201,Xiaomin Luo,Xiaomin Luo,14
n202,Xiayu Li,Xiayu Li,17
n203,Alyson Ashe,Alyson Ashe,12
n204,Carol Wicking,Carol Wicking,12
n205,Daniel Morgan,Daniel Morgan,12
n206,Emma Whitelaw,Emma Whitelaw,12
n207,Gregory Anderson,Gregory Anderson,12
n208,Liza Cox,Liza Cox,12
n209,Marnie Blewitt,Marnie Blewitt,12
n210,Nadia Whitelaw,Nadia Whitelaw,12
n211,Natalie Butterfield,Natalie Butterfield,12
n212,Nicola Vickaryous,Nicola Vickaryous,12
n213,Sarah Wilkins,Sarah Wilkins,12
n214,Timothy Bruxner,Timothy Bruxner,12
n215,Anand Ranjan,Anand Ranjan,8
n216,Andreas Ladurner,Andreas Ladurner,8
n217,Chwen-Huey Wu,Chwen-Huey Wu,8
n218,Debbie Wei,Debbie Wei,8
n219,Ed Luk,Ed Luk,8
n220,Gaku Mizuguchi,Gaku Mizuguchi,8
n221,A-Young Lee,A-Young Lee,1
n222,Emiko Urano,Emiko Urano,10
n223,Hidesuke Fukazawa,Hidesuke Fukazawa,10
n224,Jun Komano,Jun Komano,10
n225,Makiko Hamatake,Makiko Hamatake,10
n226,Naoki Yamamoto,Naoki Yamamoto,10
n227,Reiko Ichikawa,Reiko Ichikawa,10
n228,Takeshi Yoshida,Takeshi Yoshida,10
n229,Yoshio Koyanagi,Yoshio Koyanagi,10
n230,Yuko Futahashi,Yuko Futahashi,10
n231,Yuko Morikawa,Yuko Morikawa,10
n232,Alexei Sharov,Alexei Sharov,12
n233,Eileen Southon,Eileen Southon,12
n234,Jennifer Matta,Jennifer Matta,12
n235,Joseph Landry,Joseph Landry,12
n236,Lino Tessarollo,Lino Tessarollo,12
n237,Lioudmila Sharova,Lioudmila Sharova,12
n238,Michael Kuehn,Michael Kuehn,12
n239,Minoru Ko,Minoru Ko,12
n240,Terry Yamaguchi,Terry Yamaguchi,12
n241,Ying Zhang,Ying Zhang,12
n242,Cynthia Pise-Masison,Cynthia Pise-Masison,7
n243,Fatah Kashanchi,Fatah Kashanchi,16
n244,John Brady,John Brady,7
n245,Keven Huang,Keven Huang,7
n246,Kyung-Jin Jung,Kyung-Jin Jung,7
n247,Meisheng Zhou,Meisheng Zhou,7
n248,Won-Kyung Cho,Won-Kyung Cho,7
n249,Ahmed Hassan,Ahmed Hassan,1
n250,Balasundaram Padmanabhan,Balasundaram Padmanabhan,9
n251,Kohei Saito,Kohei Saito,9
n252,Makoto Inoue,Makoto Inoue,9
n253,Moon-Kyoo Jang,Moon-Kyoo Jang,9
n254,Peter Güntert,Peter Güntert,9
n255,Shigeyuki Yokoyama,Shigeyuki Yokoyama,9
n256,Takanori Kigawa,Takanori Kigawa,9
n257,Takashi Umehara,Takashi Umehara,9
n258,Christelle Cayrou,Christelle Cayrou,12
n259,Cindy Degerny,Cindy Degerny,12
n260,Jacques Côté,Jacques Côté,12
n261,Kainan Wang,Kainan Wang,12
n262,Lin Xiao,Lin Xiao,12
n263,Mukta Ullah,Mukta Ullah,12
n264,Nadine Pelletier,Nadine Pelletier,12
n265,Nathalie Champagne,Nathalie Champagne,12
n266,Siew-Lee Goh,Siew-Lee Goh,12
n267,Song Zhao,Song Zhao,12
n268,Soroush Tahmasebi,Soroush Tahmasebi,12
n269,Xiang-Jiao Yang,Xiang-Jiao Yang,12
n270,Allan Brasier,Allan Brasier,3
n271,Chang Lee,Chang Lee,3
n272,Sutapa Ray,Sutapa Ray,3
n273,Lei Shi,Lei Shi,9
n274,Tan Deng,Tan Deng,9
n275,Yixin Tan,Yixin Tan,9
n276,Bogac Kaynak,Bogac Kaynak,16
n277,Christina Grimm,Christina Grimm,16
n278,Hans Lehrach,Hans Lehrach,16
n279,Ilona Dunkel,Ilona Dunkel,16
n280,Jenny Fischer,Jenny Fischer,16
n281,Jenny Schlesinger,Jenny Schlesinger,16
n282,Johan Gobom,Johan Gobom,16
n283,Martin Lange,Martin Lange,16
n284,Martje Tönjes,Martje Tönjes,16
n285,Rudi Lurz,Rudi Lurz,16
n286,Salim Abdelilah-Seyfried,Salim Abdelilah-Seyfried,16
n287,Siegrun Mebus,Siegrun Mebus,16
n288,Silke Sperling,Silke Sperling,16
n289,Steffen Just,Steffen Just,16
n290,Tammo Krueger,Tammo Krueger,16
n291,Ulrike Forster,Ulrike Forster,16
n292,Bernd Weisshaar,Bernd Weisshaar,19
n293,Björn De Meyer,Björn De Meyer,19
n294,Caroline Buysschaert,Caroline Buysschaert,19
n295,Caroline Servet,Caroline Servet,19
n296,Dao-Xiu Zhou,Dao-Xiu Zhou,19
n297,Frank Menke,Frank Menke,19
n298,Frédérique Bitton,Frédérique Bitton,19
n299,George Coupland,George Coupland,19
n300,Jean-Pierre Renou,Jean-Pierre Renou,19
n301,Jim Beynon,Jim Beynon,19
n302,Ludivine Taconnat,Ludivine Taconnat,19
n303,Marie-Laure Martin-Magniette,Marie-Laure Martin-Magniette,19
n304,Moussa Benhamed,Moussa Benhamed,19
n305,Pierre Hilson,Pierre Hilson,19
n306,Raimundo Villarroel,Raimundo Villarroel,19
n307,Rebecca De Clercq,Rebecca De Clercq,19
n308,Rishikesh Bhalerao,Rishikesh Bhalerao,19
n309,Sébastien Aubourg,Sébastien Aubourg,19
n310,Stéphane Rombauts,Stéphane Rombauts,19
n311,Maïté Coppey-Moisan,Maïté Coppey-Moisan,3
n312,Marc Tramier,Marc Tramier,3
n313,Nicolas Audugé,Nicolas Audugé,3
n314,Katherine Jones,Katherine Jones,2
n315,Sunnie Yoh,Sunnie Yoh,2
n316,Christopher Kupitz,Christopher Kupitz,2
n317,Martin Thompson,Martin Thompson,2
n318,Jose Reyes,Jose Reyes,2
n319,Mario Garcia-Dominguez,Mario Garcia-Dominguez,2
n320,Bo Ding,Bo Ding,6
n321,Hongda Huang,Hongda Huang,6
n322,Jiahai Zhang,Jiahai Zhang,6
n323,Jihui Wu,Jihui Wu,6
n324,Xiqing Wang,Xiqing Wang,6
n325,Ying Liu,Ying Liu,6
n326,Igor Dawid,Igor Dawid,4
n327,Martha Rebbert,Martha Rebbert,4
n328,Alison McBride,Alison McBride,7
n329,Jonathan Spindler,Jonathan Spindler,6
n330,Juan Cardenas-Mora,Juan Cardenas-Mora,3
n331,C Allis,C Allis,6
n332,Alexey Ivanov,Alexey Ivanov,7
n333,Frank Rauscher,Frank Rauscher,7
n334,Kyoko Yap,Kyoko Yap,7
n335,Lei Zeng,Lei Zeng,10
n336,Olga Plotnikova,Olga Plotnikova,7
n337,Shiraz Mujtaba,Shiraz Mujtaba,7
n338,Haohong Luo,Haohong Luo,10
n339,Huan Li,Huan Li,10
n340,Min Liu,Min Liu,10
n341,Nan Zhou,Nan Zhou,10
n342,Nanhai He,Nanhai He,11
n343,Nanping Ai,Nanping Ai,10
n344,Qiang Zhou,Qiang Zhou,11
n345,Ruichuan Chen,Ruichuan Chen,10
n346,Wanichaya Ramey,Wanichaya Ramey,10
n347,Ying Zhu,Ying Zhu,10
n348,Anne-Marie Genevière,Anne-Marie Genevière,9
n349,Caitlin Pedati,Caitlin Pedati,9
n350,Kylene Kehn-Hall,Kylene Kehn-Hall,9
n351,Reem Berro,Reem Berro,9
n352,Sergei Nekhai,Sergei Nekhai,9
n353,Tatiana Ammosova,Tatiana Ammosova,9
n354,Weilin Wu,Weilin Wu,9
n355,Yasmine Even,Yasmine Even,9
n356,A Kirchner,A Kirchner,48
n357,A Walker,A Walker,48
n358,A Wehner,A Wehner,48
n359,B Walderich,B Walderich,48
n360,C Hennen,C Hennen,48
n361,C Loeschke,C Loeschke,48
n362,C Metzger,C Metzger,48
n363,C Neumann,C Neumann,48
n364,C Nüsslein-Volhard,C Nüsslein-Volhard,48
n365,C Seiler,C Seiler,48
n366,C Söllner,C Söllner,48
n367,C Weiler,C Weiler,48
n368,Charles Kimmel,Charles Kimmel,48
n369,D Gilmour,D Gilmour,48
n370,D Jülich,D Jülich,48
n371,E Busch-Nentwich,E Busch-Nentwich,48
n372,E Kaps,E Kaps,48
n373,F Maderspacher,F Maderspacher,48
n374,F van Bebber,F van Bebber,48
n375,G Vacun,G Vacun,48
n376,H Frohnhöfer,H Frohnhöfer,48
n377,H Geiger,H Geiger,48
n378,H Habeck,H Habeck,48
n379,H Knaut,H Knaut,48
n380,H Roehl,H Roehl,48
n381,H-M Maischein,H-M Maischein,48
n382,Henry Roehl,Henry Roehl,48
n383,J deSatana-Stamm,J deSatana-Stamm,48
n384,J Hooge,J Hooge,48
n385,J Odenthal,J Odenthal,48
n386,Justin Crump,Justin Crump,48
n387,K Schlombs,K Schlombs,48
n388,Kathrin Laue,Kathrin Laue,48
n389,M Pezzuti,M Pezzuti,48
n390,M Sonawane,M Sonawane,48
n391,Matthias Hammerschmidt,Matthias Hammerschmidt,48
n392,Nikki Plaster,Nikki Plaster,48
n393,P Erker,P Erker,48
n394,R Dahm,R Dahm,48
n395,R Nordin,R Nordin,48
n396,Robert Schneider,Robert Schneider,48
n397,S Holley,S Holley,48
n398,Sylvain Daujat,Sylvain Daujat,48
n399,T Koblitzek,T Koblitzek,48
n400,T Nicolson,T Nicolson,48
n401,T Trowe,T Trowe,48
n402,U Hagner,U Hagner,48
n403,U Langheinrich,U Langheinrich,48
n404,Howard Yang,Howard Yang,20
n405,Jennifer Officewala,Jennifer Officewala,9
n406,Jude Alsarraj,Jude Alsarraj,8
n407,Kent Hunter,Kent Hunter,9
n408,Luanne Lukes,Luanne Lukes,9
n409,Maxwell Lee,Maxwell Lee,20
n410,Nigel Crawford,Nigel Crawford,9
n411,Brenden Rickards,Brenden Rickards,2
n412,Gary LeRoy,Gary LeRoy,2
n413,Jamy Peng,Jamy Peng,1
n414,Angela Dibenedetto,Angela Dibenedetto,5
n415,Jake Guinto,Jake Guinto,5
n416,Katharine Bee,Katharine Bee,5
n417,Michael Schmidt,Michael Schmidt,5
n418,Timothy Ebert,Timothy Ebert,5
n419,Guillermo Gerona-Navarro,Guillermo Gerona-Navarro,4
n420,Natalia Moshkina,Natalia Moshkina,4
n421,Florian Mueller,Florian Mueller,5
n422,Kazuki Mochizuki,Kazuki Mochizuki,11
n423,Dana Philipps,Dana Philipps,8
n424,Fengyun Sun,Fengyun Sun,8
n425,John Eppig,John Eppig,8
n426,John Schimenti,John Schimenti,8
n427,Karen Wigglesworth,Karen Wigglesworth,8
n428,Kerry Schimenti,Kerry Schimenti,8
n429,MaryAnn Handel,MaryAnn Handel,8
n430,Shrivatsav Pattabiraman,Shrivatsav Pattabiraman,8
n431,Bingtao Hao,Bingtao Hao,10
n432,Fuchu He,Fuchu He,10
n433,Guichun Xing,Guichun Xing,10
n434,Jing Nie,Jing Nie,10
n435,Jing Sun,Jing Sun,10
n436,Lingqiang Zhang,Lingqiang Zhang,10
n437,Lu Li,Lu Li,10
n438,Qihong Sun,Qihong Sun,10
n439,Ying Zhou,Ying Zhou,10
n440,Anu Ghosh,Anu Ghosh,8
n441,Hiroko Natsume,Hiroko Natsume,8
n442,Hongjie Yao,Hongjie Yao,8
n443,Moon Jang,Moon Jang,12
n444,Jeremy Choy,Jeremy Choy,4
n445,Lanlan Wei,Lanlan Wei,4
n446,Nuttara Jamonnak,Nuttara Jamonnak,4
n447,Weiping Zheng,Weiping Zheng,4
n448,He Huang,He Huang,11
n449,Lan Xiao,Lan Xiao,11
n450,Li Wang,Li Wang,11
n451,Wenling Zhang,Wenling Zhang,11
n452,Yunlian Tang,Yunlian Tang,11
n453,Dimitris Thanos,Dimitris Thanos,2
n454,George Koutroubas,George Koutroubas,2
n455,Cheng-Hsiang Hsiao,Cheng-Hsiang Hsiao,3
n456,Cher-Wei Liang,Cher-Wei Liang,3
n457,Christopher French,Christopher French,33
n458,Bahig Shehata,Bahig Shehata,7
n459,Carlos Abramowsky,Carlos Abramowsky,7
n460,Charlotte Steelman,Charlotte Steelman,7
n461,Debra Saxe,Debra Saxe,7
n462,Howard Katzenstein,Howard Katzenstein,7
n463,Richard Ricketts,Richard Ricketts,7
n464,Friederike Vollmuth,Friederike Vollmuth,2
n465,Matthias Geyer,Matthias Geyer,2
n466,Akira Ooshima,Akira Ooshima,13
n467,Barbara Dunn,Barbara Dunn,13
n468,Beverly Duncan,Beverly Duncan,13
n469,Junya Fukuoka,Junya Fukuoka,13
n470,Kazuhiro Tsukada,Kazuhiro Tsukada,13
n471,Lalage Wakefield,Lalage Wakefield,13
n472,Misako Sato,Misako Sato,13
n473,Mitsutaka Kadota,Mitsutaka Kadota,13
n474,Natacha Diaz-Meyer,Natacha Diaz-Meyer,13
n475,Sheryl Gere,Sheryl Gere,13
n476,Shun-Ichiro Kageyama,Shun-Ichiro Kageyama,13
n477,Berna Beverloo,Berna Beverloo,7
n478,Cees Meeuwis,Cees Meeuwis,7
n479,Geert van Leenders,Geert van Leenders,7
n480,Laura Johnson,Laura Johnson,18
n481,Liane Tan,Liane Tan,7
n482,Marry van den Heuvel-Eibrink,Marry van den Heuvel-Eibrink,7
n483,Brian Schwartz,Brian Schwartz,12
n484,Christopher Fry,Christopher Fry,12
n485,Edward Stelow,Edward Stelow,17
n486,Herbert Haack,Herbert Haack,12
n487,Jon Aster,Jon Aster,17
n488,Katherine Crosby,Katherine Crosby,12
n489,Mark Rubin,Mark Rubin,12
n490,Martin Chang,Martin Chang,12
n491,Michael Cameron,Michael Cameron,12
n492,Roberto Polakiewicz,Roberto Polakiewicz,12
n493,Anokhi Kapasi,Anokhi Kapasi,3
n494,Charles Clark,Charles Clark,3
n495,Deborah Spector,Deborah Spector,3
n496,Chih-En Tseng,Chih-En Tseng,6
n497,Chin Li,Chin Li,6
n498,I-Huan Liao,I-Huan Liao,6
n499,Moon-Sing Lee,Moon-Sing Lee,6
n500,Ru-Inn Lin,Ru-Inn Lin,6
n501,Shu-Ping Huang,Shu-Ping Huang,6
n502,Deukwoo Kwon,Deukwoo Kwon,2
n503,Bo Huang,Bo Huang,4
n504,Lin-Feng Chen,Lin-Feng Chen,4
n505,Carol Rubin,Carol Rubin,3
n506,Edward Jones,Edward Jones,3
n507,Karl Murray,Karl Murray,3
n508,Atasi Poddar,Atasi Poddar,4
n509,Maria McPhillips,Maria McPhillips,4
n510,Ammy Lin,Ammy Lin,4
n511,Kathy Shire,Kathy Shire,4
n512,Lori Frappier,Lori Frappier,4
n513,Shan Wang,Shan Wang,4
n514,Andrew Bellizzi,Andrew Bellizzi,7
n515,Jeffery Kutok,Jeffery Kutok,7
n516,Krishan Taneja,Krishan Taneja,7
n517,Robin Legallo,Robin Legallo,7
n518,Renard Walker,Renard Walker,9
n519,A Tadavarthy,A Tadavarthy,11
n520,C French,C French,11
n521,C Ramirez,C Ramirez,11
n522,J Aster,J Aster,11
n523,J Fletcher,J Fletcher,11
n524,J Kolmakova,J Kolmakova,11
n525,J Kutok,J Kutok,11
n526,J Toretsky,J Toretsky,11
n527,M Cameron,M Cameron,11
n528,M Thyne,M Thyne,11
n529,T Hickman,T Hickman,11
n530,Sandra Citterio,Sandra Citterio,7
n531,Tadasuke Tsukiyama,Tadasuke Tsukiyama,7
n532,Wanda Blanton,Wanda Blanton,5
n533,Yong Wang,Yong Wang,16
n534,Ursula Grazini,Ursula Grazini,10
n535,Tatiana Karpova,Tatiana Karpova,6
n536,Ulrich Steuerwald,Ulrich Steuerwald,13
n537,Hiroshi Yamada,Hiroshi Yamada,1
n538,Susanna Pennacchini,Susanna Pennacchini,5
n539,Roberto Sanchez,Roberto Sanchez,1
n540,Timothy Hughes,Timothy Hughes,10
n541,So Kwon,So Kwon,3
n542,Qing Li,Qing Li,5
n543,Tiffany Horng,Tiffany Horng,2
n544,Stephanie Byrum,Stephanie Byrum,10
n545,S Rousseaux,S Rousseaux,16
n546,Xuning Wang,Xuning Wang,8
n547,Richard Freiman,Richard Freiman,7
n548,Omar El-Mounayri,Omar El-Mounayri,6
n549,Yingming Zhao,Yingming Zhao,5
n550,Linlang Guo,Linlang Guo,6
n551,Xiangyuan Wang,Xiangyuan Wang,4
n552,Tomasz Sarnowski,Tomasz Sarnowski,7
n553,Thomas Schulz,Thomas Schulz,5
n554,Zhaojie Zhang,Zhaojie Zhang,6
n555,Shanshan Li,Shanshan Li,1
n556,Simon Joubert,Simon Joubert,5
n557,Woo Lee,Woo Lee,3
n558,Sheila Nardelli,Sheila Nardelli,7
n559,Zhaoxia Niu,Zhaoxia Niu,22
n560,Timothy Cox,Timothy Cox,12
n561,Wei-Hua Wu,Wei-Hua Wu,8
n562,Cheng-Ming Chiang,Cheng-Ming Chiang,1
n563,Yumi Kariya,Yumi Kariya,10
n564,Yulan Piao,Yulan Piao,12
n565,Zach Klase,Zach Klase,7
n566,Salma Awad,Salma Awad,1
n567,Yi-Jan Lin,Yi-Jan Lin,9
n568,Yannick Doyon,Yannick Doyon,12
n569,Tieying Hou,Tieying Hou,3
n570,Wolfgang Rottbauer,Wolfgang Rottbauer,16
n571,Wilhelm Gruissem,Wilhelm Gruissem,19
n572,Sergi Padilla-Parra,Sergi Padilla-Parra,3
n573,Vanessa Brès,Vanessa Brès,2
n574,Renu Chandrasekaran,Renu Chandrasekaran,2
n575,Rosana March-Diaz,Rosana March-Diaz,2
n576,Yunyu Shi,Yunyu Shi,6
n577,Reiko Toyama,Reiko Toyama,4
n578,Xueqi Wang,Xueqi Wang,7
n579,Yuhua Xue,Yuhua Xue,10
n580,Zachary Klase,Zachary Klase,9
n581,U Schönberger,U Schönberger,48
n582,S Flint,S Flint,2
n583,Joanna Wysocka,Joanna Wysocka,1
n584,Todd Jackman,Todd Jackman,5
n585,Qiang Zhang,Qiang Zhang,4
n586,Suzanne Hartford,Suzanne Hartford,8
n587,Zhaoqing Wang,Zhaoqing Wang,10
n588,Tomohiko Tamura,Tomohiko Tamura,8
n589,Zhenghe Wang,Zhenghe Wang,4
n590,Zhiyuan Yang,Zhiyuan Yang,2
n591,Menie Merika,Menie Merika,2
n592,Min-Shu Hsieh,Min-Shu Hsieh,3
n593,Thomas Olson,Thomas Olson,7
n594,Wulf Blankenfeldt,Wulf Blankenfeldt,2
n595,Takuya Nagata,Takuya Nagata,13
n596,Michael den Bakker,Michael den Bakker,7
n597,Seung-Mo Hong,Seung-Mo Hong,12
n598,Karen Tran,Karen Tran,3
n599,Wei-Sheng Wang,Wei-Sheng Wang,6
n600,Xiao-Dong Yang,Xiao-Dong Yang,4
n601,Leo Chalupa,Leo Chalupa,3
n602,Shawna Reed,Shawna Reed,4
n603,Tin Nguyen,Tin Nguyen,4
n604,Stacey Mills,Stacey Mills,7
